EvaluationIndex,LevelIndex,Score,LevelStatus,birdsRemaining,pigsRemaining,birdsAtStart,pigsAtStart, trial,levelName,playStatus,informed,novelty
641,217,19490,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00217_1_1_2_0.xml,training,uninformed,basic
642,325,51850,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00325_1_1_2_0.xml,training,uninformed,basic
643,69,58230,Pass,2,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00069_1_1_2_0.xml,training,uninformed,basic
644,5,71260,Pass,2,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00005_1_1_2_0.xml,training,uninformed,basic
645,21,21940,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
646,84,19130,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00084_1_1_2_0.xml,training,uninformed,basic
647,12,26730,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00012_1_1_2_0.xml,training,uninformed,basic
648,140,23220,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00140_1_1_2_0.xml,training,uninformed,basic
649,63,10680,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00063_1_1_2_0.xml,training,uninformed,basic
650,167,68520,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00167_1_1_2_0.xml,training,uninformed,basic
651,74,21880,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00074_1_1_2_0.xml,training,uninformed,basic
652,120,21810,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00120_1_1_2_0.xml,training,uninformed,basic
653,13,34630,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00013_1_1_2_0.xml,training,uninformed,basic
654,103,75960,Pass,0,0,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00103_1_1_2_0.xml,training,uninformed,basic
655,313,27460,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00313_1_1_2_0.xml,training,uninformed,basic
656,6,22210,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00006_1_1_2_0.xml,training,uninformed,basic
657,147,32030,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00147_1_1_2_0.xml,training,uninformed,basic
658,72,41280,Pass,0,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00072_1_1_2_0.xml,training,uninformed,basic
659,63,15870,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00063_1_1_2_0.xml,training,uninformed,basic
660,95,47500,Pass,0,0,3,6, 0,./Levels/novelty_level_0/type2_win/Levels/00095_1_1_2_0.xml,training,uninformed,basic
661,67,56270,Pass,1,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00067_1_1_2_0.xml,training,uninformed,basic
662,124,35310,Fail,0,2,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00124_1_1_2_0.xml,training,uninformed,basic
663,73,36230,Fail,0,2,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00073_1_1_2_0.xml,training,uninformed,basic
664,207,52410,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00207_1_1_2_0.xml,training,uninformed,basic
665,108,40180,Fail,0,1,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00108_1_1_2_0.xml,training,uninformed,basic
666,312,54480,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00312_1_1_2_0.xml,training,uninformed,basic
667,9,27640,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00009_1_1_2_0.xml,training,uninformed,basic
668,1,27860,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00001_1_1_2_0.xml,training,uninformed,basic
669,143,38820,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00143_1_1_2_0.xml,training,uninformed,basic
670,12,27380,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00012_1_1_2_0.xml,training,uninformed,basic
671,129,26550,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00129_1_1_2_0.xml,training,uninformed,basic
672,15,6100,Fail,0,4,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00015_1_1_2_0.xml,training,uninformed,basic
673,86,16250,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00086_1_1_2_0.xml,training,uninformed,basic
674,43,50900,Pass,1,0,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00043_1_1_2_0.xml,training,uninformed,basic
675,229,31430,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00229_1_1_2_0.xml,training,uninformed,basic
676,16,34100,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00016_1_1_2_0.xml,training,uninformed,basic
677,313,27960,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00313_1_1_2_0.xml,training,uninformed,basic
678,193,3000,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00193_1_1_2_0.xml,training,uninformed,basic
679,125,25270,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00125_1_1_2_0.xml,training,uninformed,basic
680,190,51360,Pass,0,0,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00190_1_1_2_0.xml,training,uninformed,basic
681,91,30790,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00091_1_1_2_0.xml,training,uninformed,basic
682,310,30690,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00310_1_1_2_0.xml,training,uninformed,basic
683,83,46570,Fail,0,3,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00083_1_1_2_0.xml,training,uninformed,basic
684,76,32870,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00076_1_1_2_0.xml,training,uninformed,basic
685,58,25880,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00058_1_1_2_0.xml,training,uninformed,basic
686,206,27680,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00206_1_1_2_0.xml,training,uninformed,basic
687,312,53980,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00312_1_1_2_0.xml,training,uninformed,basic
688,117,35370,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00117_1_1_2_0.xml,training,uninformed,basic
689,326,34970,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00326_1_1_2_0.xml,training,uninformed,basic
690,79,20910,Fail,0,5,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00079_1_1_2_0.xml,training,uninformed,basic
691,187,53270,Fail,0,1,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00187_1_1_2_0.xml,training,uninformed,basic
692,312,30700,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00312_1_1_2_0.xml,training,uninformed,basic
693,74,38320,Fail,0,1,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00074_1_1_2_0.xml,training,uninformed,basic
694,61,25620,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00061_1_1_2_0.xml,training,uninformed,basic
695,144,35250,Pass,0,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00144_1_1_2_0.xml,training,uninformed,basic
696,147,39820,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00147_1_1_2_0.xml,training,uninformed,basic
697,125,18300,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00125_1_1_2_0.xml,training,uninformed,basic
698,201,33310,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00201_1_1_2_0.xml,training,uninformed,basic
699,29,47110,Pass,2,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00029_1_1_2_0.xml,training,uninformed,basic
700,122,21800,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00122_1_1_2_0.xml,training,uninformed,basic
701,24,29470,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00024_1_1_2_0.xml,training,uninformed,basic
702,2,36120,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00002_1_1_2_0.xml,training,uninformed,basic
703,322,27340,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00322_1_1_2_0.xml,training,uninformed,basic
704,86,30410,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00086_1_1_2_0.xml,training,uninformed,basic
705,321,32500,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00321_1_1_2_0.xml,training,uninformed,basic
706,69,57730,Pass,2,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00069_1_1_2_0.xml,training,uninformed,basic
707,145,23260,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00145_1_1_2_0.xml,training,uninformed,basic
708,143,46430,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00143_1_1_2_0.xml,training,uninformed,basic
709,185,46900,Pass,1,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00185_1_1_2_0.xml,training,uninformed,basic
710,324,21470,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00324_1_1_2_0.xml,training,uninformed,basic
711,147,40800,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00147_1_1_2_0.xml,training,uninformed,basic
712,312,29060,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00312_1_1_2_0.xml,training,uninformed,basic
713,5,66260,Pass,2,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00005_1_1_2_0.xml,training,uninformed,basic
714,227,33000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00227_1_1_2_0.xml,training,uninformed,basic
715,228,17020,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00228_1_1_2_0.xml,training,uninformed,basic
716,83,32290,Fail,0,4,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00083_1_1_2_0.xml,training,uninformed,basic
717,16,34110,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00016_1_1_2_0.xml,training,uninformed,basic
718,22,40720,Pass,0,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00022_1_1_2_0.xml,training,uninformed,basic
719,60,27830,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00060_1_1_2_0.xml,training,uninformed,basic
720,30,33460,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00030_1_1_2_0.xml,training,uninformed,basic
721,18,56670,Pass,2,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00018_1_1_2_0.xml,training,uninformed,basic
722,309,40850,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00309_1_1_2_0.xml,training,uninformed,basic
723,6,29470,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00006_1_1_2_0.xml,training,uninformed,basic
724,117,34420,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00117_1_1_2_0.xml,training,uninformed,basic
725,88,126920,Pass,1,0,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00088_1_1_2_0.xml,training,uninformed,basic
726,330,35330,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00330_1_1_2_0.xml,training,uninformed,basic
727,332,14590,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00332_1_1_2_0.xml,training,uninformed,basic
728,72,35760,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00072_1_1_2_0.xml,training,uninformed,basic
729,322,32270,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00322_1_1_2_0.xml,training,uninformed,basic
730,231,29420,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00231_1_1_2_0.xml,training,uninformed,basic
731,35,31180,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00035_1_1_2_0.xml,training,uninformed,basic
732,219,27580,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00219_1_1_2_0.xml,training,uninformed,basic
733,317,25640,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00317_1_1_2_0.xml,training,uninformed,basic
734,126,35980,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00126_1_1_2_0.xml,training,uninformed,basic
735,226,40610,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00226_1_1_2_0.xml,training,uninformed,basic
736,302,25530,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00302_1_1_2_0.xml,training,uninformed,basic
737,312,56570,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00312_1_1_2_0.xml,training,uninformed,basic
738,66,52570,Pass,1,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00066_1_1_2_0.xml,training,uninformed,basic
739,191,43380,Fail,0,2,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00191_1_1_2_0.xml,training,uninformed,basic
740,181,40360,Pass,2,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00181_1_1_2_0.xml,training,uninformed,basic
741,221,52700,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00221_1_1_2_0.xml,training,uninformed,basic
742,124,52000,Pass,1,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00124_1_1_2_0.xml,training,uninformed,basic
743,145,19910,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00145_1_1_2_0.xml,training,uninformed,basic
744,36,15180,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00036_1_1_2_0.xml,training,uninformed,basic
745,24,29680,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00024_1_1_2_0.xml,training,uninformed,basic
746,143,40080,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00143_1_1_2_0.xml,training,uninformed,basic
747,41,73020,Pass,3,0,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00041_1_1_2_0.xml,training,uninformed,basic
748,185,43900,Pass,1,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00185_1_1_2_0.xml,training,uninformed,basic
749,149,6640,Fail,0,5,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00149_1_1_2_0.xml,training,uninformed,basic
750,302,24880,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00302_1_1_2_0.xml,training,uninformed,basic
751,55,25540,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00055_1_1_2_0.xml,training,uninformed,basic
752,98,34190,Pass,0,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00098_1_1_2_0.xml,training,uninformed,basic
753,9,28190,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00009_1_1_2_0.xml,training,uninformed,basic
754,305,33520,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00305_1_1_2_0.xml,training,uninformed,basic
755,191,48690,Fail,0,1,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00191_1_1_2_0.xml,training,uninformed,basic
756,10,51000,Pass,2,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00010_1_1_2_0.xml,training,uninformed,basic
757,331,33900,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00331_1_1_2_0.xml,training,uninformed,basic
758,79,37230,Fail,0,4,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00079_1_1_2_0.xml,training,uninformed,basic
759,129,25620,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00129_1_1_2_0.xml,training,uninformed,basic
760,110,8300,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00110_1_1_2_0.xml,training,uninformed,basic
761,224,23330,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00224_1_1_2_0.xml,training,uninformed,basic
762,329,26170,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00329_1_1_2_0.xml,training,uninformed,basic
763,111,44790,Fail,0,2,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00111_1_1_2_0.xml,training,uninformed,basic
764,202,26660,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00202_1_1_2_0.xml,training,uninformed,basic
765,167,26380,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00167_1_1_2_0.xml,training,uninformed,basic
766,17,39390,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00017_1_1_2_0.xml,training,uninformed,basic
767,111,45890,Fail,0,3,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00111_1_1_2_0.xml,training,uninformed,basic
768,324,21950,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00324_1_1_2_0.xml,training,uninformed,basic
769,22,53280,Pass,0,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00022_1_1_2_0.xml,training,uninformed,basic
770,209,30120,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00209_1_1_2_0.xml,training,uninformed,basic
771,208,35200,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00208_1_1_2_0.xml,training,uninformed,basic
772,318,27000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00318_1_1_2_0.xml,training,uninformed,basic
773,68,26820,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00068_1_1_2_0.xml,training,uninformed,basic
774,14,34200,Pass,2,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00014_1_1_2_0.xml,training,uninformed,basic
775,13,25570,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00013_1_1_2_0.xml,training,uninformed,basic
776,36,18680,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00036_1_1_2_0.xml,training,uninformed,basic
777,325,43020,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00325_1_1_2_0.xml,training,uninformed,basic
778,216,30000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00216_1_1_2_0.xml,training,uninformed,basic
779,324,21970,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00324_1_1_2_0.xml,training,uninformed,basic
780,215,28080,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00215_1_1_2_0.xml,training,uninformed,basic
781,159,19790,Fail,0,1,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00159_1_1_2_0.xml,training,uninformed,basic
782,203,22060,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00203_1_1_2_0.xml,training,uninformed,basic
783,301,41980,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00301_1_1_2_0.xml,training,uninformed,basic
784,111,33500,Fail,0,4,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00111_1_1_2_0.xml,training,uninformed,basic
785,102,40790,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00102_1_1_2_0.xml,training,uninformed,basic
786,70,114270,Pass,0,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00070_1_1_2_0.xml,training,uninformed,basic
787,14,34100,Pass,2,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00014_1_1_2_0.xml,training,uninformed,basic
788,58,25880,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00058_1_1_2_0.xml,training,uninformed,basic
789,217,5320,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00217_1_1_2_0.xml,training,uninformed,basic
790,330,44210,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00330_1_1_2_0.xml,training,uninformed,basic
791,149,7270,Fail,0,5,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00149_1_1_2_0.xml,training,uninformed,basic
792,43,26460,Fail,0,2,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00043_1_1_2_0.xml,training,uninformed,basic
793,114,43030,Pass,1,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00114_1_1_2_0.xml,training,uninformed,basic
794,212,30980,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00212_1_1_2_0.xml,training,uninformed,basic
795,226,40110,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00226_1_1_2_0.xml,training,uninformed,basic
796,12,34840,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00012_1_1_2_0.xml,training,uninformed,basic
797,53,14490,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00053_1_1_2_0.xml,training,uninformed,basic
798,144,41600,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00144_1_1_2_0.xml,training,uninformed,basic
799,62,29080,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00062_1_1_2_0.xml,training,uninformed,basic
800,217,18900,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00217_1_1_2_0.xml,training,uninformed,basic
801,231,38810,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00231_1_1_2_0.xml,training,uninformed,basic
802,190,61220,Pass,0,0,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00190_1_1_2_0.xml,training,uninformed,basic
803,149,13850,Fail,0,4,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00149_1_1_2_0.xml,training,uninformed,basic
804,111,40960,Fail,0,3,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00111_1_1_2_0.xml,training,uninformed,basic
805,145,35920,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00145_1_1_2_0.xml,training,uninformed,basic
806,103,30300,Fail,0,3,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00103_1_1_2_0.xml,training,uninformed,basic
807,112,32260,Fail,0,3,3,6, 0,./Levels/novelty_level_0/type2_win/Levels/00112_1_1_2_0.xml,training,uninformed,basic
808,323,28140,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00323_1_1_2_0.xml,training,uninformed,basic
809,115,19660,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00115_1_1_2_0.xml,training,uninformed,basic
810,48,61990,Fail,0,1,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00048_1_1_2_0.xml,training,uninformed,basic
811,220,32900,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00220_1_1_2_0.xml,training,uninformed,basic
812,114,47000,Pass,1,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00114_1_1_2_0.xml,training,uninformed,basic
813,191,26420,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00191_1_1_2_0.xml,training,uninformed,basic
814,225,8430,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00225_1_1_2_0.xml,training,uninformed,basic
815,59,29390,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00059_1_1_2_0.xml,training,uninformed,basic
816,326,30240,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00326_1_1_2_0.xml,training,uninformed,basic
817,209,30120,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00209_1_1_2_0.xml,training,uninformed,basic
818,7,50530,Pass,0,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00007_1_1_2_0.xml,training,uninformed,basic
819,51,41430,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00051_1_1_2_0.xml,training,uninformed,basic
820,200,34840,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00200_1_1_2_0.xml,training,uninformed,basic
821,318,18410,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00318_1_1_2_0.xml,training,uninformed,basic
822,234,32100,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00234_1_1_2_0.xml,training,uninformed,basic
823,132,47450,Pass,0,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00132_1_1_2_0.xml,training,uninformed,basic
824,145,29440,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00145_1_1_2_0.xml,training,uninformed,basic
825,102,32970,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00102_1_1_2_0.xml,training,uninformed,basic
826,185,44400,Pass,1,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00185_1_1_2_0.xml,training,uninformed,basic
827,36,15340,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00036_1_1_2_0.xml,training,uninformed,basic
828,328,37000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00328_1_1_2_0.xml,training,uninformed,basic
829,163,42600,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00163_1_1_2_0.xml,training,uninformed,basic
830,46,49950,Pass,0,0,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00046_1_1_2_0.xml,training,uninformed,basic
831,229,41100,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00229_1_1_2_0.xml,training,uninformed,basic
832,325,32630,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00325_1_1_2_0.xml,training,uninformed,basic
833,7,41030,Pass,0,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00007_1_1_2_0.xml,training,uninformed,basic
834,95,47950,Fail,0,1,3,6, 0,./Levels/novelty_level_0/type2_win/Levels/00095_1_1_2_0.xml,training,uninformed,basic
835,36,25810,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00036_1_1_2_0.xml,training,uninformed,basic
836,124,51190,Pass,1,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00124_1_1_2_0.xml,training,uninformed,basic
837,14,35930,Pass,2,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00014_1_1_2_0.xml,training,uninformed,basic
838,311,39000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00311_1_1_2_0.xml,training,uninformed,basic
839,98,19260,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00098_1_1_2_0.xml,training,uninformed,basic
840,62,35480,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00062_1_1_2_0.xml,training,uninformed,basic
841,104,23250,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00104_1_1_2_0.xml,training,uninformed,basic
842,233,48870,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00233_1_1_2_0.xml,training,uninformed,basic
843,147,27050,Fail,0,1,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00147_1_1_2_0.xml,training,uninformed,basic
844,222,34890,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00222_1_1_2_0.xml,training,uninformed,basic
