EvaluationIndex,LevelIndex,Score,LevelStatus,birdsRemaining,pigsRemaining,birdsAtStart,pigsAtStart, trial,levelName,playStatus,informed,novelty
204,211,7870,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00211_1_1_2_0.xml,training,uninformed,basic
205,217,17700,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00217_1_1_2_0.xml,training,uninformed,basic
206,9,3690,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00009_1_1_2_0.xml,training,uninformed,basic
207,68,20090,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00068_1_1_2_0.xml,training,uninformed,basic
208,319,2000,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00319_1_1_2_0.xml,training,uninformed,basic
209,303,2080,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00303_1_1_2_0.xml,training,uninformed,basic
210,316,36700,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00316_1_1_2_0.xml,training,uninformed,basic
211,229,11430,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00229_1_1_2_0.xml,training,uninformed,basic
212,167,45430,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00167_1_1_2_0.xml,training,uninformed,basic
213,60,7970,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00060_1_1_2_0.xml,training,uninformed,basic
214,230,24900,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00230_1_1_2_0.xml,training,uninformed,basic
215,116,7520,Fail,0,5,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00116_1_1_2_0.xml,training,uninformed,basic
216,64,28030,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00064_1_1_2_0.xml,training,uninformed,basic
217,21,2490,Fail,0,3,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00021_1_1_2_0.xml,training,uninformed,basic
218,50,27180,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00050_1_1_2_0.xml,training,uninformed,basic
219,125,9880,Fail,0,3,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00125_1_1_2_0.xml,training,uninformed,basic
220,35,120,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00035_1_1_2_0.xml,training,uninformed,basic
221,145,11630,Fail,0,4,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00145_1_1_2_0.xml,training,uninformed,basic
222,222,28720,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00222_1_1_2_0.xml,training,uninformed,basic
223,71,1400,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00071_1_1_2_0.xml,training,uninformed,basic
224,301,24700,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00301_1_1_2_0.xml,training,uninformed,basic
225,75,12590,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00075_1_1_2_0.xml,training,uninformed,basic
226,102,12450,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00102_1_1_2_0.xml,training,uninformed,basic
227,84,22100,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00084_1_1_2_0.xml,training,uninformed,basic
228,205,20670,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00205_1_1_2_0.xml,training,uninformed,basic
229,325,29980,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00325_1_1_2_0.xml,training,uninformed,basic
230,35,27470,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00035_1_1_2_0.xml,training,uninformed,basic
231,122,23100,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00122_1_1_2_0.xml,training,uninformed,basic
232,204,29980,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00204_1_1_2_0.xml,training,uninformed,basic
233,219,25900,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00219_1_1_2_0.xml,training,uninformed,basic
234,99,880,Fail,0,3,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00099_1_1_2_0.xml,training,uninformed,basic
235,56,43330,Fail,0,3,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00056_1_1_2_0.xml,training,uninformed,basic
236,215,2430,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00215_1_1_2_0.xml,training,uninformed,basic
237,157,30840,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00157_1_1_2_0.xml,training,uninformed,basic
238,28,53090,Fail,0,1,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00028_1_1_2_0.xml,training,uninformed,basic
239,328,37810,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00328_1_1_2_0.xml,training,uninformed,basic
240,64,28320,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00064_1_1_2_0.xml,training,uninformed,basic
241,120,19100,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00120_1_1_2_0.xml,training,uninformed,basic
242,316,37000,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00316_1_1_2_0.xml,training,uninformed,basic
243,30,35630,Fail,0,2,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00030_1_1_2_0.xml,training,uninformed,basic
244,63,10250,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00063_1_1_2_0.xml,training,uninformed,basic
245,12,24080,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00012_1_1_2_0.xml,training,uninformed,basic
246,140,15660,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00140_1_1_2_0.xml,training,uninformed,basic
247,332,26100,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00332_1_1_2_0.xml,training,uninformed,basic
248,60,18390,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00060_1_1_2_0.xml,training,uninformed,basic
249,66,33970,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00066_1_1_2_0.xml,training,uninformed,basic
250,36,12170,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00036_1_1_2_0.xml,training,uninformed,basic
251,29,41900,Pass,2,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00029_1_1_2_0.xml,training,uninformed,basic
252,310,34570,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00310_1_1_2_0.xml,training,uninformed,basic
253,14,22450,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00014_1_1_2_0.xml,training,uninformed,basic
254,70,73120,Pass,0,0,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00070_1_1_2_0.xml,training,uninformed,basic
255,208,27430,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00208_1_1_2_0.xml,training,uninformed,basic
256,115,13120,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00115_1_1_2_0.xml,training,uninformed,basic
257,185,13290,Fail,0,3,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00185_1_1_2_0.xml,training,uninformed,basic
258,15,30810,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00015_1_1_2_0.xml,training,uninformed,basic
259,229,27930,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00229_1_1_2_0.xml,training,uninformed,basic
260,321,32280,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00321_1_1_2_0.xml,training,uninformed,basic
261,15,23060,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00015_1_1_2_0.xml,training,uninformed,basic
262,1,13480,Fail,0,2,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00001_1_1_2_0.xml,training,uninformed,basic
263,217,16520,Pass,0,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00217_1_1_2_0.xml,training,uninformed,basic
264,303,1890,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00303_1_1_2_0.xml,training,uninformed,basic
265,118,21780,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00118_1_1_2_0.xml,training,uninformed,basic
266,49,8330,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00049_1_1_2_0.xml,training,uninformed,basic
267,111,28160,Fail,0,3,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00111_1_1_2_0.xml,training,uninformed,basic
268,54,25000,Fail,0,4,4,6, 0,./Levels/novelty_level_0/type2_win/Levels/00054_1_1_2_0.xml,training,uninformed,basic
269,18,29430,Pass,1,0,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00018_1_1_2_0.xml,training,uninformed,basic
