EvaluationIndex,LevelIndex,Score,LevelStatus,birdsRemaining,pigsRemaining,birdsAtStart,pigsAtStart, trial,levelName,playStatus,informed,novelty
204,326,34950,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00326_1_1_2_0.xml,training,uninformed,basic
205,51,15720,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00051_1_1_2_0.xml,training,uninformed,basic
206,322,29880,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00322_1_1_2_0.xml,training,uninformed,basic
207,74,40840,Fail,0,1,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00074_1_1_2_0.xml,training,uninformed,basic
208,305,33520,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00305_1_1_2_0.xml,training,uninformed,basic
209,232,9790,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00232_1_1_2_0.xml,training,uninformed,basic
210,58,4620,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00058_1_1_2_0.xml,training,uninformed,basic
211,116,35480,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00116_1_1_2_0.xml,training,uninformed,basic
212,115,21410,Fail,0,4,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00115_1_1_2_0.xml,training,uninformed,basic
213,71,590,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00071_1_1_2_0.xml,training,uninformed,basic
214,85,42810,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00085_1_1_2_0.xml,training,uninformed,basic
215,185,40590,Pass,1,0,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00185_1_1_2_0.xml,training,uninformed,basic
216,303,3790,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00303_1_1_2_0.xml,training,uninformed,basic
217,49,9280,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00049_1_1_2_0.xml,training,uninformed,basic
218,113,40650,Fail,0,3,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00113_1_1_2_0.xml,training,uninformed,basic
219,48,11350,Fail,0,5,4,5, 0,./Levels/novelty_level_0/type2_win/Levels/00048_1_1_2_0.xml,training,uninformed,basic
220,15,22720,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00015_1_1_2_0.xml,training,uninformed,basic
221,203,26980,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00203_1_1_2_0.xml,training,uninformed,basic
222,323,28090,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00323_1_1_2_0.xml,training,uninformed,basic
223,62,33230,Fail,0,1,3,3, 0,./Levels/novelty_level_0/type2_win/Levels/00062_1_1_2_0.xml,training,uninformed,basic
224,7,13050,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00007_1_1_2_0.xml,training,uninformed,basic
225,61,6880,Fail,0,3,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00061_1_1_2_0.xml,training,uninformed,basic
226,327,23330,Pass,1,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00327_1_1_2_0.xml,training,uninformed,basic
227,2,36120,Pass,2,0,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00002_1_1_2_0.xml,training,uninformed,basic
228,68,2430,Fail,0,2,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00068_1_1_2_0.xml,training,uninformed,basic
229,315,0,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00315_1_1_2_0.xml,training,uninformed,basic
230,220,28760,Fail,0,1,3,1, 0,./Levels/novelty_level_0/type2_win/Levels/00220_1_1_2_0.xml,training,uninformed,basic
231,149,5420,Fail,0,5,3,5, 0,./Levels/novelty_level_0/type2_win/Levels/00149_1_1_2_0.xml,training,uninformed,basic
232,132,16380,Fail,0,2,4,4, 0,./Levels/novelty_level_0/type2_win/Levels/00132_1_1_2_0.xml,training,uninformed,basic
233,17,34000,Fail,0,1,3,2, 0,./Levels/novelty_level_0/type2_win/Levels/00017_1_1_2_0.xml,training,uninformed,basic
